"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0017148","negative regulation of translation","2/14","218/18986",0.00917431192660551,12.4416775884666,4.615531462544,0.0109051963158698,0.13199633459485,0.0939650020226493,"MIR148A/MIR148B",2
"GO:0010989","negative regulation of low-density lipoprotein particle clearance","1/14","15/18986",0.0666666666666667,90.4095238095238,9.41016113099999,0.0110079094201415,0.13199633459485,0.0939650020226493,"MIR148A",1
"GO:0061635","regulation of protein complex stability","1/14","15/18986",0.0666666666666667,90.4095238095238,9.41016113099999,0.0110079094201415,0.13199633459485,0.0939650020226493,"SQSTM1",1
"GO:0070341","fat cell proliferation","1/14","15/18986",0.0666666666666667,90.4095238095238,9.41016113099999,0.0110079094201415,0.13199633459485,0.0939650020226493,"SQSTM1",1
"GO:0006266","DNA ligation","1/14","16/18986",0.0625,84.7589285714286,9.10479558547067,0.0117377544081818,0.13199633459485,0.0939650020226493,"TOP2A",1
"GO:0030242","autophagy of peroxisome","1/14","16/18986",0.0625,84.7589285714286,9.10479558547067,0.0117377544081818,0.13199633459485,0.0939650020226493,"SQSTM1",1
"GO:1900120","regulation of receptor binding","1/14","16/18986",0.0625,84.7589285714286,9.10479558547067,0.0117377544081818,0.13199633459485,0.0939650020226493,"MIR148A",1
"GO:0000712","resolution of meiotic recombination intermediates","1/14","17/18986",0.0588235294117647,79.7731092436975,8.82659075127825,0.0124670992388776,0.13199633459485,0.0939650020226493,"TOP2A",1
"GO:0035973","aggrephagy","1/14","18/18986",0.0555555555555556,75.3412698412698,8.57172476918769,0.0131959442286318,0.13199633459485,0.0939650020226493,"SQSTM1",1
"GO:0045091","regulation of single stranded viral RNA replication via double stranded DNA intermediate","1/14","19/18986",0.0526315789473684,71.3759398496241,8.33708917348169,0.0139242896936677,0.13199633459485,0.0939650020226493,"TOP2A",1
"GO:0039692","single stranded viral RNA replication via double stranded DNA intermediate","1/14","20/18986",0.05,67.8071428571429,8.12012629417329,0.0146521359500227,0.13199633459485,0.0939650020226493,"TOP2A",1
"GO:0010985","negative regulation of lipoprotein particle clearance","1/14","21/18986",0.0476190476190476,64.578231292517,7.91870977947522,0.0153794833135521,0.13199633459485,0.0939650020226493,"MIR148A",1
"GO:0034144","negative regulation of toll-like receptor 4 signaling pathway","1/14","21/18986",0.0476190476190476,64.578231292517,7.91870977947522,0.0153794833135521,0.13199633459485,0.0939650020226493,"SQSTM1",1
"GO:0010988","regulation of low-density lipoprotein particle clearance","1/14","22/18986",0.0454545454545455,61.6428571428571,7.73105534385846,0.016106332099928,0.13199633459485,0.0939650020226493,"MIR148A",1
"GO:0044794","positive regulation by host of viral process","1/14","22/18986",0.0454545454545455,61.6428571428571,7.73105534385846,0.016106332099928,0.13199633459485,0.0939650020226493,"IGF2R",1
"GO:1900273","positive regulation of long-term synaptic potentiation","1/14","22/18986",0.0454545454545455,61.6428571428571,7.73105534385846,0.016106332099928,0.13199633459485,0.0939650020226493,"SQSTM1",1
"GO:0038128","ERBB2 signaling pathway","1/14","23/18986",0.0434782608695652,58.9627329192547,7.55565310107596,0.0168326826246376,0.13199633459485,0.0939650020226493,"ERBB2",1
"GO:0090370","negative regulation of cholesterol efflux","1/14","23/18986",0.0434782608695652,58.9627329192547,7.55565310107596,0.0168326826246376,0.13199633459485,0.0939650020226493,"MIR148A",1
"GO:0090150","establishment of protein localization to membrane","2/14","280/18986",0.00714285714285714,9.68673469387755,3.97793670860165,0.0175457120087639,0.13199633459485,0.0939650020226493,"RN7SL3/ERBB2",2
"GO:0042953","lipoprotein transport","1/14","25/18986",0.04,54.2457142857143,7.23663724815662,0.0182838901501012,0.13199633459485,0.0939650020226493,"MIR148A",1
"GO:0008045","motor neuron axon guidance","1/14","26/18986",0.0384615384615385,52.1593406593407,7.09096279530793,0.019008747780917,0.13199633459485,0.0939650020226493,"ERBB2",1
"GO:0035025","positive regulation of Rho protein signal transduction","1/14","26/18986",0.0384615384615385,52.1593406593407,7.09096279530793,0.019008747780917,0.13199633459485,0.0939650020226493,"ERBB2",1
"GO:0044872","lipoprotein localization","1/14","26/18986",0.0384615384615385,52.1593406593407,7.09096279530793,0.019008747780917,0.13199633459485,0.0939650020226493,"MIR148A",1
"GO:0090314","positive regulation of protein targeting to membrane","1/14","26/18986",0.0384615384615385,52.1593406593407,7.09096279530793,0.019008747780917,0.13199633459485,0.0939650020226493,"ERBB2",1
"GO:0006614","SRP-dependent cotranslational protein targeting to membrane","1/14","27/18986",0.037037037037037,50.2275132275132,6.95336179322728,0.0197331084101924,0.13199633459485,0.0939650020226493,"RN7SL3",1
"GO:0051056","regulation of small GTPase mediated signal transduction","2/14","300/18986",0.00666666666666667,9.04095238095238,3.81349082545181,0.0199781712881483,0.13199633459485,0.0939650020226493,"SQSTM1/ERBB2",2
"GO:0033081","regulation of T cell differentiation in thymus","1/14","28/18986",0.0357142857142857,48.4336734693878,6.82310848393562,0.0204569723525024,0.13199633459485,0.0939650020226493,"ERBB2",1
"GO:0030262","apoptotic nuclear changes","1/14","31/18986",0.032258064516129,43.7465437788018,6.47042368390859,0.0226255872006472,0.13199633459485,0.0939650020226493,"TOP2A",1
"GO:0032372","negative regulation of sterol transport","1/14","31/18986",0.032258064516129,43.7465437788018,6.47042368390859,0.0226255872006472,0.13199633459485,0.0939650020226493,"MIR148A",1
"GO:0032375","negative regulation of cholesterol transport","1/14","31/18986",0.032258064516129,43.7465437788018,6.47042368390859,0.0226255872006472,0.13199633459485,0.0939650020226493,"MIR148A",1
"GO:0039694","viral RNA genome replication","1/14","31/18986",0.032258064516129,43.7465437788018,6.47042368390859,0.0226255872006472,0.13199633459485,0.0939650020226493,"TOP2A",1
"GO:0045070","positive regulation of viral genome replication","1/14","31/18986",0.032258064516129,43.7465437788018,6.47042368390859,0.0226255872006472,0.13199633459485,0.0939650020226493,"TOP2A",1
"GO:0006613","cotranslational protein targeting to membrane","1/14","32/18986",0.03125,42.3794642857143,6.36388283711402,0.0233474675371912,0.13199633459485,0.0939650020226493,"RN7SL3",1
"GO:0090313","regulation of protein targeting to membrane","1/14","32/18986",0.03125,42.3794642857143,6.36388283711402,0.0233474675371912,0.13199633459485,0.0939650020226493,"ERBB2",1
"GO:0006921","cellular component disassembly involved in execution phase of apoptosis","1/14","33/18986",0.0303030303030303,41.0952380952381,6.26215114976349,0.0240688527569065,0.13199633459485,0.0939650020226493,"TOP2A",1
"GO:0034383","low-density lipoprotein particle clearance","1/14","34/18986",0.0294117647058824,39.8865546218487,6.16487338299165,0.0247897431732735,0.13199633459485,0.0939650020226493,"MIR148A",1
